service,priority,call_quarter,call_year,geoid,record_count
EMS,E0,Q1,2016,420035624005,3
EMS,E0,Q1,2016,420035625001,7
EMS,E0,Q1,2016,420035625002,6
EMS,E0,Q1,2016,420035625003,6
EMS,E0,Q1,2016,420035625004,10
EMS,E0,Q1,2016,420035626001,9
EMS,E0,Q1,2016,420035626002,10
EMS,E0,Q1,2016,420035626003,6
EMS,E0,Q1,2016,420035626004,8
EMS,E0,Q1,2016,420035627001,4
EMS,E0,Q1,2016,420035627002,32
EMS,E0,Q1,2016,420035628001,7
EMS,E0,Q1,2016,420035628002,8
EMS,E0,Q1,2016,420035629001,8
EMS,E0,Q1,2016,420035629002,3
EMS,E0,Q1,2016,420035629003,3
EMS,E0,Q1,2016,420035630001,14
EMS,E0,Q1,2016,420035630002,4
EMS,E0,Q1,2016,420035630003,3
EMS,E0,Q1,2016,420035630004,8
EMS,E0,Q1,2016,420035631001,10
EMS,E0,Q1,2016,420035631002,6
EMS,E0,Q1,2016,420035631003,5
EMS,E0,Q1,2016,420035632001,9
EMS,E0,Q1,2016,420035632002,52
EMS,E0,Q1,2016,420035632003,18
EMS,E0,Q1,2016,420039800001,14
EMS,E0,Q1,2016,420039801001,6
EMS,E0,Q1,2016,420039803001,1
EMS,E0,Q1,2016,420039804001,1
EMS,E0,Q1,2016,420039805001,3
EMS,E0,Q1,2016,420039806001,19
EMS,E0,Q1,2016,420039807001,17
EMS,E0,Q1,2016,420039808001,6
EMS,E0,Q1,2016,420039809001,6
EMS,E0,Q1,2016,420039810001,2
EMS,E0,Q1,2016,420039812001,9
EMS,E0,Q1,2016,420039818001,7
EMS,E0,Q1,2016,420039822001,32
EMS,E0,Q1,2017,420030103001,22
EMS,E0,Q1,2017,420030103002,22
EMS,E0,Q1,2017,420030103003,34
EMS,E0,Q1,2017,420030103004,12
EMS,E0,Q1,2017,420030201001,81
EMS,E0,Q1,2017,420030201002,43
EMS,E0,Q1,2017,420030201003,145
EMS,E0,Q1,2017,420030201004,11
EMS,E0,Q1,2017,420030201005,51
EMS,E0,Q1,2017,420030201006,51
EMS,E0,Q1,2017,420030203001,24
EMS,E0,Q1,2017,420030305001,20
EMS,E0,Q1,2017,420030305002,26
EMS,E0,Q1,2017,420030402001,6
EMS,E0,Q1,2017,420030402002,6
EMS,E0,Q1,2017,420030404001,4
EMS,E0,Q1,2017,420030404002,6
EMS,E0,Q1,2017,420030405001,20
EMS,E0,Q1,2017,420030405002,18
EMS,E0,Q1,2017,420030406001,9
EMS,E0,Q1,2017,420030409001,29
EMS,E0,Q1,2017,420030409002,8
EMS,E0,Q1,2017,420030409003,4
EMS,E0,Q1,2017,420030501001,8
EMS,E0,Q1,2017,420030501002,11
EMS,E0,Q1,2017,420030501003,45
EMS,E0,Q1,2017,420030506001,14
EMS,E0,Q1,2017,420030506002,4
EMS,E0,Q1,2017,420030506003,6
EMS,E0,Q1,2017,420030509001,26
EMS,E0,Q1,2017,420030510001,16
EMS,E0,Q1,2017,420030510002,14
EMS,E0,Q1,2017,420030511001,5
EMS,E0,Q1,2017,420030603001,5
EMS,E0,Q1,2017,420030603002,12
EMS,E0,Q1,2017,420030605001,5
EMS,E0,Q1,2017,420030605002,3
EMS,E0,Q1,2017,420030703001,8
EMS,E0,Q1,2017,420030703002,14
EMS,E0,Q1,2017,420030705001,1
EMS,E0,Q1,2017,420030705002,2
EMS,E0,Q1,2017,420030705003,15
EMS,E0,Q1,2017,420030706001,2
EMS,E0,Q1,2017,420030708001,11
EMS,E0,Q1,2017,420030708002,6
EMS,E0,Q1,2017,420030709001,23
EMS,E0,Q1,2017,420030709002,1
EMS,E0,Q1,2017,420030709003,3
EMS,E0,Q1,2017,420030709004,6
EMS,E0,Q1,2017,420030802001,9
EMS,E0,Q1,2017,420030802002,7
EMS,E0,Q1,2017,420030804001,16
EMS,E0,Q1,2017,420030804002,12
EMS,E0,Q1,2017,420030806001,5
EMS,E0,Q1,2017,420030806002,8
EMS,E0,Q1,2017,420030807001,2
EMS,E0,Q1,2017,420030807002,6
EMS,E0,Q1,2017,420030809001,9
EMS,E0,Q1,2017,420030809002,3
EMS,E0,Q1,2017,420030901001,16
EMS,E0,Q1,2017,420030901002,7
EMS,E0,Q1,2017,420030902001,10
EMS,E0,Q1,2017,420030902002,7
EMS,E0,Q1,2017,420030902003,16
EMS,E0,Q1,2017,420030903001,14
EMS,E0,Q1,2017,420030903002,12
EMS,E0,Q1,2017,420031005001,14
EMS,E0,Q1,2017,420031005002,8
EMS,E0,Q1,2017,420031011001,11
EMS,E0,Q1,2017,420031011002,11
EMS,E0,Q1,2017,420031011003,5
EMS,E0,Q1,2017,420031014001,7
EMS,E0,Q1,2017,420031014002,7
EMS,E0,Q1,2017,420031014003,6
EMS,E0,Q1,2017,420031014004,4
EMS,E0,Q1,2017,420031016001,2
EMS,E0,Q1,2017,420031017001,8
EMS,E0,Q1,2017,420031017002,12
EMS,E0,Q1,2017,420031018001,2
EMS,E0,Q1,2017,420031018002,9
EMS,E0,Q1,2017,420031102001,2
EMS,E0,Q1,2017,420031102002,1
EMS,E0,Q1,2017,420031102003,8
EMS,E0,Q1,2017,420031102004,3
EMS,E0,Q1,2017,420031106001,4
EMS,E0,Q1,2017,420031106003,2
EMS,E0,Q1,2017,420031113001,4
EMS,E0,Q1,2017,420031113002,10
EMS,E0,Q1,2017,420031113003,7
EMS,E0,Q1,2017,420031113004,4
EMS,E0,Q1,2017,420031114001,5
EMS,E0,Q1,2017,420031114002,9
EMS,E0,Q1,2017,420031115001,15
EMS,E0,Q1,2017,420031115002,17
EMS,E0,Q1,2017,420031115003,19
EMS,E0,Q1,2017,420031115004,8
EMS,E0,Q1,2017,420031203001,12
EMS,E0,Q1,2017,420031203002,7
EMS,E0,Q1,2017,420031204001,7
EMS,E0,Q1,2017,420031204002,2
EMS,E0,Q1,2017,420031207001,10
EMS,E0,Q1,2017,420031207002,14
EMS,E0,Q1,2017,420031208001,4
EMS,E0,Q1,2017,420031208002,28
EMS,E0,Q1,2017,420031301001,13
EMS,E0,Q1,2017,420031301002,4
EMS,E0,Q1,2017,420031301003,12
EMS,E0,Q1,2017,420031302001,5
EMS,E0,Q1,2017,420031302002,15
EMS,E0,Q1,2017,420031303001,10
EMS,E0,Q1,2017,420031303002,8
EMS,E0,Q1,2017,420031303003,18
EMS,E0,Q1,2017,420031304001,7
EMS,E0,Q1,2017,420031304002,5
EMS,E0,Q1,2017,420031304003,3
EMS,E0,Q1,2017,420031306001,12
EMS,E0,Q1,2017,420031306002,7
EMS,E0,Q1,2017,420031306003,29
EMS,E0,Q1,2017,420031401001,2
EMS,E0,Q1,2017,420031401002,5
EMS,E0,Q1,2017,420031401003,8
EMS,E0,Q1,2017,420031401004,8
EMS,E0,Q1,2017,420031402001,1
EMS,E0,Q1,2017,420031402002,8
EMS,E0,Q1,2017,420031403001,2
EMS,E0,Q1,2017,420031403002,3
EMS,E0,Q1,2017,420031403003,5
EMS,E0,Q1,2017,420031403004,6
EMS,E0,Q1,2017,420031404001,7
EMS,E0,Q1,2017,420031404002,2
EMS,E0,Q1,2017,420031404003,6
EMS,E0,Q1,2017,420031405001,22
EMS,E0,Q1,2017,420031405002,6
EMS,E0,Q1,2017,420031405003,2
EMS,E0,Q1,2017,420031406001,5
EMS,E0,Q1,2017,420031406002,1
EMS,E0,Q1,2017,420031406003,15
EMS,E0,Q1,2017,420031408001,9
EMS,E0,Q1,2017,420031408002,10
EMS,E0,Q1,2017,420031408003,8
EMS,E0,Q1,2017,420031411001,3
EMS,E0,Q1,2017,420031413001,14
EMS,E0,Q1,2017,420031413002,1
EMS,E0,Q1,2017,420031413003,17
EMS,E0,Q1,2017,420031414001,1
EMS,E0,Q1,2017,420031414002,1
EMS,E0,Q1,2017,420031414003,4
EMS,E0,Q1,2017,420031414004,19
EMS,E0,Q1,2017,420031414005,5
EMS,E0,Q1,2017,420031516001,7
EMS,E0,Q1,2017,420031516002,5
EMS,E0,Q1,2017,420031516003,5
EMS,E0,Q1,2017,420031517001,12
EMS,E0,Q1,2017,420031517002,4
EMS,E0,Q1,2017,420031517003,4
EMS,E0,Q1,2017,420031517004,4
EMS,E0,Q1,2017,420031517005,4
EMS,E0,Q1,2017,420031517006,5
EMS,E0,Q1,2017,420031608002,6
EMS,E0,Q1,2017,420031608003,2
EMS,E0,Q1,2017,420031608004,8
EMS,E0,Q1,2017,420031609001,16
EMS,E0,Q1,2017,420031609002,20
EMS,E0,Q1,2017,420031702001,57
EMS,E0,Q1,2017,420031702002,32
EMS,E0,Q1,2017,420031702003,29
EMS,E0,Q1,2017,420031702004,25
EMS,E0,Q1,2017,420031706001,2
EMS,E0,Q1,2017,420031706002,4
EMS,E0,Q1,2017,420031706003,9
EMS,E0,Q1,2017,420031803001,19
EMS,E0,Q1,2017,420031803002,15
EMS,E0,Q1,2017,420031803003,4
EMS,E0,Q1,2017,420031807001,8
EMS,E0,Q1,2017,420031807002,5
EMS,E0,Q1,2017,420031807003,12
EMS,E0,Q1,2017,420031903001,4
EMS,E0,Q1,2017,420031903002,2
EMS,E0,Q1,2017,420031911001,8
EMS,E0,Q1,2017,420031911002,7
EMS,E0,Q1,2017,420031914001,14
EMS,E0,Q1,2017,420031914002,11
EMS,E0,Q1,2017,420031915001,13
EMS,E0,Q1,2017,420031915002,19
EMS,E0,Q1,2017,420031916001,7
EMS,E0,Q1,2017,420031916002,5
EMS,E0,Q1,2017,420031916003,10
EMS,E0,Q1,2017,420031916004,8
EMS,E0,Q1,2017,420031916005,13
EMS,E0,Q1,2017,420031917001,15
EMS,E0,Q1,2017,420031917002,5
EMS,E0,Q1,2017,420031917003,9
EMS,E0,Q1,2017,420031918001,6
EMS,E0,Q1,2017,420031918002,7
EMS,E0,Q1,2017,420031918003,10
EMS,E0,Q1,2017,420031918004,7
EMS,E0,Q1,2017,420031918005,3
EMS,E0,Q1,2017,420031918006,3
EMS,E0,Q1,2017,420031918007,6
EMS,E0,Q1,2017,420031919001,5
EMS,E0,Q1,2017,420031919002,12
EMS,E0,Q1,2017,420031919003,8
EMS,E0,Q1,2017,420031920001,7
EMS,E0,Q1,2017,420031920002,12
EMS,E0,Q1,2017,420031920003,8
EMS,E0,Q1,2017,420031920004,8
EMS,E0,Q1,2017,420031920005,6
EMS,E0,Q1,2017,420032022001,18
EMS,E0,Q1,2017,420032022002,5
EMS,E0,Q1,2017,420032022003,4
EMS,E0,Q1,2017,420032023001,5
EMS,E0,Q1,2017,420032023002,5
EMS,E0,Q1,2017,420032023003,22
EMS,E0,Q1,2017,420032023004,5
EMS,E0,Q1,2017,420032107001,14
EMS,E0,Q1,2017,420032107002,11
EMS,E0,Q1,2017,420032206001,13
EMS,E0,Q1,2017,420032206002,36
EMS,E0,Q1,2017,420032406001,13
EMS,E0,Q1,2017,420032406002,12
EMS,E0,Q1,2017,420032412001,6
EMS,E0,Q1,2017,420032412002,8
EMS,E0,Q1,2017,420032503001,7
EMS,E0,Q1,2017,420032507001,16
EMS,E0,Q1,2017,420032509001,14
EMS,E0,Q1,2017,420032509002,3
EMS,E0,Q1,2017,420032602001,3
EMS,E0,Q1,2017,420032602002,10
EMS,E0,Q1,2017,420032602003,9
EMS,E0,Q1,2017,420032607001,6
EMS,E0,Q1,2017,420032607002,5
EMS,E0,Q1,2017,420032609001,24
EMS,E0,Q1,2017,420032612001,6
EMS,E0,Q1,2017,420032614001,5
EMS,E0,Q1,2017,420032614002,2
EMS,E0,Q1,2017,420032614003,6
EMS,E0,Q1,2017,420032614004,8
EMS,E0,Q1,2017,420032615001,12
EMS,E0,Q1,2017,420032615002,11
EMS,E0,Q1,2017,420032620001,14
EMS,E0,Q1,2017,420032620002,19
EMS,E0,Q1,2017,420032620003,4
EMS,E0,Q1,2017,420032701001,13
EMS,E0,Q1,2017,420032701002,11
EMS,E0,Q1,2017,420032703001,13
EMS,E0,Q1,2017,420032703002,7
EMS,E0,Q1,2017,420032704001,14
EMS,E0,Q1,2017,420032708001,3
EMS,E0,Q1,2017,420032708002,7
EMS,E0,Q1,2017,420032708003,5
EMS,E0,Q1,2017,420032715001,7
EMS,E0,Q1,2017,420032715002,20
EMS,E0,Q1,2017,420032715003,9
EMS,E0,Q1,2017,420032814001,4
EMS,E0,Q1,2017,420032814002,15
EMS,E0,Q1,2017,420032815001,4
EMS,E0,Q1,2017,420032815002,5
EMS,E0,Q1,2017,420032901001,17
EMS,E0,Q1,2017,420032901002,12
EMS,E0,Q1,2017,420032901003,20
EMS,E0,Q1,2017,420032902001,15
EMS,E0,Q1,2017,420032902002,6
EMS,E0,Q1,2017,420032902003,8
EMS,E0,Q1,2017,420032902004,8
EMS,E0,Q1,2017,420032902005,23
EMS,E0,Q1,2017,420032904001,11
EMS,E0,Q1,2017,420032904002,13
EMS,E0,Q1,2017,420032904003,6
EMS,E0,Q1,2017,420032904004,9
EMS,E0,Q1,2017,420032904005,13
EMS,E0,Q1,2017,420033001001,5
EMS,E0,Q1,2017,420033001002,11
EMS,E0,Q1,2017,420033001003,24
EMS,E0,Q1,2017,420033001004,9
EMS,E0,Q1,2017,420033001005,15
EMS,E0,Q1,2017,420033001006,8
EMS,E0,Q1,2017,420033102001,3
EMS,E0,Q1,2017,420033102002,1
EMS,E0,Q1,2017,420033102003,4
EMS,E0,Q1,2017,420033102004,6
EMS,E0,Q1,2017,420033102005,2
EMS,E0,Q1,2017,420033103001,6
EMS,E0,Q1,2017,420033204001,9
EMS,E0,Q1,2017,420033204002,4
EMS,E0,Q1,2017,420033204003,6
EMS,E0,Q1,2017,420033206001,9
EMS,E0,Q1,2017,420033206002,5
EMS,E0,Q1,2017,420033207001,8
EMS,E0,Q1,2017,420033207002,13
EMS,E0,Q1,2017,420034810001,2
EMS,E0,Q1,2017,420034810003,3
EMS,E0,Q1,2017,420035605001,1
EMS,E0,Q1,2017,420035616001,6
EMS,E0,Q1,2017,420035616002,6
EMS,E0,Q1,2017,420035616003,11
EMS,E0,Q1,2017,420035616004,2
EMS,E0,Q1,2017,420035617001,2
EMS,E0,Q1,2017,420035617002,8
EMS,E0,Q1,2017,420035619001,9
EMS,E0,Q1,2017,420035619002,16
EMS,E0,Q1,2017,420035620001,5
EMS,E0,Q1,2017,420035620002,8
EMS,E0,Q1,2017,420035620003,7
EMS,E0,Q1,2017,420035623001,8
EMS,E0,Q1,2017,420035623002,12
EMS,E0,Q1,2017,420035623003,3
EMS,E0,Q1,2017,420035623004,7
EMS,E0,Q1,2017,420035623005,5
EMS,E0,Q1,2017,420035623006,6
EMS,E0,Q1,2017,420035624001,13
EMS,E0,Q1,2017,420035624002,8
EMS,E0,Q1,2017,420035624003,8
EMS,E0,Q1,2017,420035624004,6
EMS,E0,Q1,2017,420035624005,5
EMS,E0,Q1,2017,420035625001,4
EMS,E0,Q1,2017,420035625002,3
EMS,E0,Q1,2017,420035625003,15
EMS,E0,Q1,2017,420035625004,15
EMS,E0,Q1,2017,420035626001,6
EMS,E0,Q1,2017,420035626002,9
EMS,E0,Q1,2017,420035626003,6
EMS,E0,Q1,2017,420035626004,4
EMS,E0,Q1,2017,420035627001,10
EMS,E0,Q1,2017,420035627002,24
EMS,E0,Q1,2017,420035628001,5
EMS,E0,Q1,2017,420035628002,12
EMS,E0,Q1,2017,420035629001,10
EMS,E0,Q1,2017,420035629002,11
EMS,E0,Q1,2017,420035629003,6
EMS,E0,Q1,2017,420035630001,11
EMS,E0,Q1,2017,420035630002,4
EMS,E0,Q1,2017,420035630003,5
EMS,E0,Q1,2017,420035630004,9
EMS,E0,Q1,2017,420035631001,6
EMS,E0,Q1,2017,420035631002,12
EMS,E0,Q1,2017,420035631003,3
EMS,E0,Q1,2017,420035632001,12
EMS,E0,Q1,2017,420035632002,71
EMS,E0,Q1,2017,420035632003,23
EMS,E0,Q1,2017,420039800001,14
EMS,E0,Q1,2017,420039801001,5
EMS,E0,Q1,2017,420039803001,1
EMS,E0,Q1,2017,420039804001,2
EMS,E0,Q1,2017,420039805001,6
EMS,E0,Q1,2017,420039806001,30
EMS,E0,Q1,2017,420039807001,20
EMS,E0,Q1,2017,420039808001,2
EMS,E0,Q1,2017,420039809001,13
EMS,E0,Q1,2017,420039812001,19
EMS,E0,Q1,2017,420039818001,18
EMS,E0,Q1,2017,420039822001,32
EMS,E0,Q1,2018,420030103001,30
EMS,E0,Q1,2018,420030103002,13
EMS,E0,Q1,2018,420030103003,18
EMS,E0,Q1,2018,420030103004,7
EMS,E0,Q1,2018,420030201001,73
EMS,E0,Q1,2018,420030201002,20
EMS,E0,Q1,2018,420030201003,80
EMS,E0,Q1,2018,420030201004,15
EMS,E0,Q1,2018,420030201005,39
EMS,E0,Q1,2018,420030201006,33
EMS,E0,Q1,2018,420030203001,37
EMS,E0,Q1,2018,420030305001,23
EMS,E0,Q1,2018,420030305002,14
EMS,E0,Q1,2018,420030402001,8
EMS,E0,Q1,2018,420030402002,11
EMS,E0,Q1,2018,420030404001,2
EMS,E0,Q1,2018,420030404002,8
EMS,E0,Q1,2018,420030405001,15
EMS,E0,Q1,2018,420030405002,19
EMS,E0,Q1,2018,420030406001,5
EMS,E0,Q1,2018,420030409001,22
EMS,E0,Q1,2018,420030409002,5
EMS,E0,Q1,2018,420030409003,5
EMS,E0,Q1,2018,420030501001,4
EMS,E0,Q1,2018,420030501002,5
EMS,E0,Q1,2018,420030501003,17
EMS,E0,Q1,2018,420030506001,10
EMS,E0,Q1,2018,420030506002,2
EMS,E0,Q1,2018,420030506003,6
EMS,E0,Q1,2018,420030509001,31
EMS,E0,Q1,2018,420030510001,7
EMS,E0,Q1,2018,420030510002,15
EMS,E0,Q1,2018,420030511001,4
EMS,E0,Q1,2018,420030603001,2
EMS,E0,Q1,2018,420030603002,10
EMS,E0,Q1,2018,420030605001,11
EMS,E0,Q1,2018,420030605002,1
EMS,E0,Q1,2018,420030703001,2
EMS,E0,Q1,2018,420030703002,24
EMS,E0,Q1,2018,420030703003,3
EMS,E0,Q1,2018,420030705001,1
EMS,E0,Q1,2018,420030705003,7
EMS,E0,Q1,2018,420030706001,2
EMS,E0,Q1,2018,420030706002,2
EMS,E0,Q1,2018,420030708001,8
EMS,E0,Q1,2018,420030708002,6
EMS,E0,Q1,2018,420030709001,23
EMS,E0,Q1,2018,420030709002,3
EMS,E0,Q1,2018,420030709003,1
EMS,E0,Q1,2018,420030709004,1
EMS,E0,Q1,2018,420030802001,7
EMS,E0,Q1,2018,420030802002,3
EMS,E0,Q1,2018,420030804001,13
EMS,E0,Q1,2018,420030804002,3
EMS,E0,Q1,2018,420030806001,5
EMS,E0,Q1,2018,420030806002,7
EMS,E0,Q1,2018,420030807001,3
EMS,E0,Q1,2018,420030807002,5
EMS,E0,Q1,2018,420030809001,11
EMS,E0,Q1,2018,420030809002,2
EMS,E0,Q1,2018,420030901001,10
EMS,E0,Q1,2018,420030901002,2
EMS,E0,Q1,2018,420030902001,10
EMS,E0,Q1,2018,420030902002,5
EMS,E0,Q1,2018,420030902003,18
EMS,E0,Q1,2018,420030903001,9
EMS,E0,Q1,2018,420030903002,2
EMS,E0,Q1,2018,420031005001,7
EMS,E0,Q1,2018,420031005002,8
EMS,E0,Q1,2018,420031011001,5
EMS,E0,Q1,2018,420031011002,8
EMS,E0,Q1,2018,420031011003,3
EMS,E0,Q1,2018,420031014001,5
EMS,E0,Q1,2018,420031014002,2
EMS,E0,Q1,2018,420031014003,4
EMS,E0,Q1,2018,420031014004,3
EMS,E0,Q1,2018,420031016001,10
EMS,E0,Q1,2018,420031017001,2
EMS,E0,Q1,2018,420031017002,8
EMS,E0,Q1,2018,420031018001,4
EMS,E0,Q1,2018,420031018002,7
EMS,E0,Q1,2018,420031102001,2
EMS,E0,Q1,2018,420031102002,1
EMS,E0,Q1,2018,420031102003,4
EMS,E0,Q1,2018,420031102004,3
EMS,E0,Q1,2018,420031106001,2
EMS,E0,Q1,2018,420031106002,3
EMS,E0,Q1,2018,420031106003,1
EMS,E0,Q1,2018,420031113001,4
EMS,E0,Q1,2018,420031113002,6
EMS,E0,Q1,2018,420031113003,7
EMS,E0,Q1,2018,420031113004,1
EMS,E0,Q1,2018,420031114002,4
EMS,E0,Q1,2018,420031115001,10
EMS,E0,Q1,2018,420031115002,15
EMS,E0,Q1,2018,420031115003,25
EMS,E0,Q1,2018,420031115004,20
EMS,E0,Q1,2018,420031203001,14
EMS,E0,Q1,2018,420031203002,4
EMS,E0,Q1,2018,420031204001,4
EMS,E0,Q1,2018,420031204002,8
EMS,E0,Q1,2018,420031207001,9
EMS,E0,Q1,2018,420031207002,12
EMS,E0,Q1,2018,420031208001,9
EMS,E0,Q1,2018,420031208002,24
EMS,E0,Q1,2018,420031301001,5
EMS,E0,Q1,2018,420031301002,4
EMS,E0,Q1,2018,420031301003,6
EMS,E0,Q1,2018,420031302001,4
EMS,E0,Q1,2018,420031302002,11
EMS,E0,Q1,2018,420031303001,17
EMS,E0,Q1,2018,420031303002,7
EMS,E0,Q1,2018,420031303003,8
EMS,E0,Q1,2018,420031304001,13
EMS,E0,Q1,2018,420031304002,8
EMS,E0,Q1,2018,420031304003,5
EMS,E0,Q1,2018,420031306001,4
EMS,E0,Q1,2018,420031306002,9
EMS,E0,Q1,2018,420031306003,32
EMS,E0,Q1,2018,420031401001,3
EMS,E0,Q1,2018,420031401002,1
EMS,E0,Q1,2018,420031401003,4
EMS,E0,Q1,2018,420031401004,11
EMS,E0,Q1,2018,420031402001,1
EMS,E0,Q1,2018,420031402002,4
EMS,E0,Q1,2018,420031403001,3
EMS,E0,Q1,2018,420031403002,6
EMS,E0,Q1,2018,420031403003,5
EMS,E0,Q1,2018,420031403004,7
EMS,E0,Q1,2018,420031404001,5
EMS,E0,Q1,2018,420031404002,2
EMS,E0,Q1,2018,420031404003,2
EMS,E0,Q1,2018,420031405001,11
EMS,E0,Q1,2018,420031405002,2
EMS,E0,Q1,2018,420031405003,4
EMS,E0,Q1,2018,420031406001,7
EMS,E0,Q1,2018,420031406002,1
EMS,E0,Q1,2018,420031406003,9
EMS,E0,Q1,2018,420031408001,4
EMS,E0,Q1,2018,420031408002,8
EMS,E0,Q1,2018,420031408003,1
EMS,E0,Q1,2018,420031410001,2
EMS,E0,Q1,2018,420031411001,4
EMS,E0,Q1,2018,420031413001,6
EMS,E0,Q1,2018,420031413002,2
EMS,E0,Q1,2018,420031413003,21
EMS,E0,Q1,2018,420031414001,2
EMS,E0,Q1,2018,420031414003,4
EMS,E0,Q1,2018,420031414004,32
EMS,E0,Q1,2018,420031414005,4
EMS,E0,Q1,2018,420031516001,5
EMS,E0,Q1,2018,420031516002,8
EMS,E0,Q1,2018,420031516003,2
EMS,E0,Q1,2018,420031517001,9
EMS,E0,Q1,2018,420031517002,4
EMS,E0,Q1,2018,420031517003,2
EMS,E0,Q1,2018,420031517004,4
EMS,E0,Q1,2018,420031517005,5
EMS,E0,Q1,2018,420031517006,5
EMS,E0,Q1,2018,420031608001,2
EMS,E0,Q1,2018,420031608002,8
EMS,E0,Q1,2018,420031608003,1
EMS,E0,Q1,2018,420031608004,9
EMS,E0,Q1,2018,420031609001,14
EMS,E0,Q1,2018,420031609002,14
EMS,E0,Q1,2018,420031702001,31
EMS,E0,Q1,2018,420031702002,14
EMS,E0,Q1,2018,420031702003,14
EMS,E0,Q1,2018,420031702004,19
EMS,E0,Q1,2018,420031706001,4
EMS,E0,Q1,2018,420031706002,9
EMS,E0,Q1,2018,420031706003,7
EMS,E0,Q1,2018,420031803001,14
EMS,E0,Q1,2018,420031803002,15
EMS,E0,Q1,2018,420031803003,4
EMS,E0,Q1,2018,420031807001,2
EMS,E0,Q1,2018,420031807002,11
EMS,E0,Q1,2018,420031807003,10
EMS,E0,Q1,2018,420031903001,7
EMS,E0,Q1,2018,420031903002,3
EMS,E0,Q1,2018,420031911001,6
EMS,E0,Q1,2018,420031911002,10
EMS,E0,Q1,2018,420031914001,13
EMS,E0,Q1,2018,420031914002,9
EMS,E0,Q1,2018,420031915001,8
EMS,E0,Q1,2018,420031915002,14
EMS,E0,Q1,2018,420031916001,10
EMS,E0,Q1,2018,420031916003,1
EMS,E0,Q1,2018,420031916004,11
EMS,E0,Q1,2018,420031916005,2
EMS,E0,Q1,2018,420031917001,13
EMS,E0,Q1,2018,420031917002,2
EMS,E0,Q1,2018,420031917003,3
EMS,E0,Q1,2018,420031918001,10
EMS,E0,Q1,2018,420031918002,2
EMS,E0,Q1,2018,420031918003,2
EMS,E0,Q1,2018,420031918004,2
EMS,E0,Q1,2018,420031918005,6
EMS,E0,Q1,2018,420031918006,4
EMS,E0,Q1,2018,420031918007,4
EMS,E0,Q1,2018,420031919001,4
EMS,E0,Q1,2018,420031919002,5
EMS,E0,Q1,2018,420031919003,3
EMS,E0,Q1,2018,420031920001,7
EMS,E0,Q1,2018,420031920002,11
EMS,E0,Q1,2018,420031920003,3
EMS,E0,Q1,2018,420031920004,5
EMS,E0,Q1,2018,420031920005,6
EMS,E0,Q1,2018,420032022001,11
EMS,E0,Q1,2018,420032022002,8
EMS,E0,Q1,2018,420032022003,1
EMS,E0,Q1,2018,420032023001,6
EMS,E0,Q1,2018,420032023002,4
EMS,E0,Q1,2018,420032023003,13
EMS,E0,Q1,2018,420032023004,7
EMS,E0,Q1,2018,420032107001,9
EMS,E0,Q1,2018,420032107002,4
EMS,E0,Q1,2018,420032206001,13
EMS,E0,Q1,2018,420032206002,13
EMS,E0,Q1,2018,420032406001,10
EMS,E0,Q1,2018,420032406002,13
EMS,E0,Q1,2018,420032412001,2
EMS,E0,Q1,2018,420032412002,3
EMS,E0,Q1,2018,420032503001,8
EMS,E0,Q1,2018,420032507001,11
EMS,E0,Q1,2018,420032509001,11
EMS,E0,Q1,2018,420032509002,2
EMS,E0,Q1,2018,420032602001,2
EMS,E0,Q1,2018,420032602002,6
EMS,E0,Q1,2018,420032602003,2
EMS,E0,Q1,2018,420032607001,3
EMS,E0,Q1,2018,420032607002,6
EMS,E0,Q1,2018,420032609001,22
EMS,E0,Q1,2018,420032612001,6
EMS,E0,Q1,2018,420032614001,6
EMS,E0,Q1,2018,420032614002,4
EMS,E0,Q1,2018,420032614003,12
EMS,E0,Q1,2018,420032614004,8
EMS,E0,Q1,2018,420032615001,10
EMS,E0,Q1,2018,420032615002,13
EMS,E0,Q1,2018,420032620001,9
EMS,E0,Q1,2018,420032620002,16
EMS,E0,Q1,2018,420032620003,10
EMS,E0,Q1,2018,420032701001,9
EMS,E0,Q1,2018,420032701002,6
EMS,E0,Q1,2018,420032703001,6
EMS,E0,Q1,2018,420032703002,6
EMS,E0,Q1,2018,420032704001,7
EMS,E0,Q1,2018,420032708001,1
EMS,E0,Q1,2018,420032708002,5
EMS,E0,Q1,2018,420032708003,1
EMS,E0,Q1,2018,420032715001,11
EMS,E0,Q1,2018,420032715002,13
EMS,E0,Q1,2018,420032715003,17
EMS,E0,Q1,2018,420032814001,2
EMS,E0,Q1,2018,420032814002,15
EMS,E0,Q1,2018,420032815001,3
EMS,E0,Q1,2018,420032815002,5
EMS,E0,Q1,2018,420032901001,6
EMS,E0,Q1,2018,420032901002,10
EMS,E0,Q1,2018,420032901003,9
EMS,E0,Q1,2018,420032902001,4
EMS,E0,Q1,2018,420032902002,15
EMS,E0,Q1,2018,420032902003,1
EMS,E0,Q1,2018,420032902004,12
EMS,E0,Q1,2018,420032902005,21
EMS,E0,Q1,2018,420032904001,3
EMS,E0,Q1,2018,420032904002,24
EMS,E0,Q1,2018,420032904003,5
EMS,E0,Q1,2018,420032904004,8
EMS,E0,Q1,2018,420032904005,7
EMS,E0,Q1,2018,420033001001,8
EMS,E0,Q1,2018,420033001002,8
EMS,E0,Q1,2018,420033001003,8
EMS,E0,Q1,2018,420033001004,7
